0.0	-74.0647	4.60274	2635.0
0.0	-74.0647	4.60274	2635.0
40.4594624727	-74.0644218078	4.60297313813	2638.0
80.9189249453	-74.0641436156	4.60320627626	2646.0
121.378387418	-74.0638654234	4.6034394144	2652.0
161.837849891	-74.0635872312	4.60367255253	2649.0
202.297312363	-74.063309039	4.60390569066	2646.0
242.756774836	-74.0630308468	4.60413882879	2636.0
283.216237309	-74.0627526546	4.60437196693	2633.0
323.675699781	-74.0624744624	4.60460510506	2635.0
364.135162254	-74.0621962702	4.60483824319	2658.0
404.594624727	-74.061918078	4.60507138132	2683.0
445.054087199	-74.0616398858	4.60530451946	2695.0
485.513549672	-74.0613616935	4.60553765759	2732.0
525.973012145	-74.0610835013	4.60577079572	2739.0
566.432474617	-74.0608053091	4.60600393385	2725.0
606.89193709	-74.0605271169	4.60623707199	2684.0
647.351399563	-74.0602489247	4.60647021012	2672.0
687.810862035	-74.0599707325	4.60670334825	2675.0
728.270324508	-74.0596925403	4.60693648638	2685.0
768.729786981	-74.0594143481	4.60716962451	2740.0
809.189249453	-74.0591361559	4.60740276265	2826.0
849.648711926	-74.0588579637	4.60763590078	2864.0
890.108174399	-74.0585797715	4.60786903891	2932.0
930.567636871	-74.0583015793	4.60810217704	2943.0
971.027099344	-74.0580233871	4.60833531518	2950.0
1011.48656182	-74.0577451949	4.60856845331	2941.0
1051.94602429	-74.0574670027	4.60880159144	2942.0
1092.40548676	-74.0571888105	4.60903472957	2962.0
1132.86494923	-74.0569106183	4.60926786771	2980.0
1173.32441171	-74.0566324261	4.60950100584	2992.0
1213.78387418	-74.0563542339	4.60973414397	3028.0
1254.24333665	-74.0560760417	4.6099672821	3030.0
1294.70279913	-74.0557978495	4.61020042023	3026.0
1335.1622616	-74.0555196573	4.61043355837	2997.0
1375.62172407	-74.0552414651	4.6106666965	2995.0
1416.08118654	-74.0549632729	4.61089983463	2960.0
1456.54064902	-74.0546850806	4.61113297276	2945.0
1497.00011149	-74.0544068884	4.6113661109	2947.0
1537.45957396	-74.0541286962	4.61159924903	2966.0
1577.91903643	-74.053850504	4.61183238716	2995.0
1618.37849891	-74.0535723118	4.61206552529	3002.0
1658.83796138	-74.0532941196	4.61229866343	2991.0
1699.29742385	-74.0530159274	4.61253180156	2936.0
1739.75688632	-74.0527377352	4.61276493969	2918.0
1780.2163488	-74.052459543	4.61299807782	2925.0
1820.67581127	-74.0521813508	4.61323121596	2937.0
1861.13527374	-74.0519031586	4.61346435409	2949.0
1901.59473622	-74.0516249664	4.61369749222	2978.0
1942.05419869	-74.0513467742	4.61393063035	3031.0
1982.51366116	-74.051068582	4.61416376848	3061.0
2022.97312363	-74.0507903898	4.61439690662	3054.0
2063.43258611	-74.0505121976	4.61463004475	3055.0
2103.89204858	-74.0502340054	4.61486318288	3074.0
2144.35151105	-74.0499558132	4.61509632101	3071.0
2184.81097352	-74.049677621	4.61532945915	3081.0
2225.270436	-74.0493994288	4.61556259728	3084.0
2265.72989847	-74.0491212366	4.61579573541	3076.0
2306.18936094	-74.0488430444	4.61602887354	3058.0
2346.64882341	-74.0485648522	4.61626201168	3044.0
2387.10828589	-74.0482866599	4.61649514981	3029.0
2427.56774836	-74.0480084677	4.61672828794	3013.0
2468.02721083	-74.0477302755	4.61696142607	2997.0
2508.48667331	-74.0474520833	4.6171945642	3005.0
2548.94613578	-74.0471738911	4.61742770234	3024.0
2589.40559825	-74.0468956989	4.61766084047	3021.0
2629.86506072	-74.0466175067	4.6178939786	3018.0
2670.3245232	-74.0463393145	4.61812711673	3014.0
2710.78398567	-74.0460611223	4.61836025487	3018.0
2751.24344814	-74.0457829301	4.618593393	3031.0
2791.70291061	-74.0455047379	4.61882653113	3037.0
2832.16237309	-74.0452265457	4.61905966926	3046.0
2872.62183556	-74.0449483535	4.6192928074	3052.0
2913.08129803	-74.0446701613	4.61952594553	3068.0
2953.5407605	-74.0443919691	4.61975908366	3065.0
2994.00022298	-74.0441137769	4.61999222179	3082.0
3034.45968545	-74.0438355847	4.62022535993	3090.0
3074.91914792	-74.0435573925	4.62045849806	3113.0
3115.3786104	-74.0432792003	4.62069163619	3137.0
3155.83807287	-74.0430010081	4.62092477432	3133.0
3196.29753534	-74.0427228159	4.62115791245	3131.0
3236.75699781	-74.0424446237	4.62139105059	3141.0
3277.21646029	-74.0421664315	4.62162418872	3154.0
3317.67592276	-74.0418882392	4.62185732685	3177.0
3358.13538523	-74.041610047	4.62209046498	3181.0
3398.5948477	-74.0413318548	4.62232360312	3186.0
3439.05431018	-74.0410536626	4.62255674125	3179.0
3479.51377265	-74.0407754704	4.62278987938	3182.0
3519.97323512	-74.0404972782	4.62302301751	3180.0
3560.43269759	-74.040219086	4.62325615565	3180.0
3600.89216007	-74.0399408938	4.62348929378	3172.0
3641.35162254	-74.0396627016	4.62372243191	3170.0
3681.81108501	-74.0393845094	4.62395557004	3162.0
3722.27054749	-74.0391063172	4.62418870817	3162.0
3762.73000996	-74.038828125	4.62442184631	3164.0
3803.18947243	-74.0385499328	4.62465498444	3169.0
3843.6489349	-74.0382717406	4.62488812257	3178.0
3884.10839738	-74.0379935484	4.6251212607	3182.0
3924.56785985	-74.0377153562	4.62535439884	3189.0
3965.02732232	-74.037437164	4.62558753697	3208.0
4005.48678479	-74.0371589718	4.6258206751	3207.0
4045.94624727	-74.0368807796	4.62605381323	3220.0
4086.40570974	-74.0366025874	4.62628695137	3228.0
4126.86517221	-74.0363243952	4.6265200895	3233.0
4167.32463468	-74.036046203	4.62675322763	3235.0
4207.78409716	-74.0357680108	4.62698636576	3241.0
4248.24355963	-74.0354898186	4.6272195039	3249.0
4288.7030221	-74.0352116263	4.62745264203	3238.0
