0.0	-8244852.05623	512936.106964	2637.0
0.0	-8244852.05623	512936.106964	2637.0
31.9497218076	-8244820.70629	512942.268599	2638.0
63.8994436152	-8244789.35634	512948.430235	2647.0
95.8491654228	-8244758.0064	512954.591871	2657.0
127.79888723	-8244726.65645	512960.753507	2657.0
159.748609038	-8244695.30651	512966.915143	2659.0
191.698330846	-8244663.95657	512973.076779	2682.0
223.648052653	-8244632.60662	512979.238414	2683.0
255.597774461	-8244601.25668	512985.40005	2687.0
287.547496268	-8244569.90674	512991.561686	2685.0
319.497218076	-8244538.55679	512997.723322	2678.0
351.446939884	-8244507.20685	513003.884958	2683.0
383.396661691	-8244475.85691	513010.046594	2670.0
415.346383499	-8244444.50696	513016.208229	2670.0
447.296105306	-8244413.15702	513022.369865	2685.0
479.245827114	-8244381.80707	513028.531501	2700.0
511.195548921	-8244350.45713	513034.693137	2721.0
543.145270729	-8244319.10719	513040.854773	2742.0
575.094992537	-8244287.75724	513047.016409	2758.0
607.044714344	-8244256.4073	513053.178044	2773.0
638.994436152	-8244225.05736	513059.33968	2791.0
670.944157959	-8244193.70741	513065.501316	2808.0
702.893879767	-8244162.35747	513071.662952	2808.0
734.843601575	-8244131.00753	513077.824588	2829.0
766.793323382	-8244099.65758	513083.986224	2833.0
798.74304519	-8244068.30764	513090.147859	2843.0
830.692766997	-8244036.95769	513096.309495	2857.0
862.642488805	-8244005.60775	513102.471131	2885.0
894.592210613	-8243974.25781	513108.632767	2914.0
926.54193242	-8243942.90786	513114.794403	2926.0
958.491654228	-8243911.55792	513120.956038	2969.0
990.441376035	-8243880.20798	513127.117674	2969.0
1022.39109784	-8243848.85803	513133.27931	3023.0
