0.0	-8244852.05623	512936.106964	2637.0
0.0	-8244852.05623	512936.106964	2637.0
36.4773927173	-8244820.86187	512955.014962	2638.0
72.9547854346	-8244789.66752	512973.922961	2646.0
109.432178152	-8244758.47317	512992.83096	2652.0
145.909570869	-8244727.27881	513011.738959	2648.0
182.386963586	-8244696.08446	513030.646958	2649.0
218.864356304	-8244664.8901	513049.554956	2677.0
255.341749021	-8244633.69575	513068.462955	2654.0
291.819141738	-8244602.50139	513087.370954	2659.0
328.296534456	-8244571.30704	513106.278953	2660.0
364.773927173	-8244540.11268	513125.186951	2675.0
401.25131989	-8244508.91833	513144.09495	2680.0
437.728712607	-8244477.72397	513163.002949	2691.0
474.206105325	-8244446.52962	513181.910948	2691.0
510.683498042	-8244415.33526	513200.818947	2696.0
547.160890759	-8244384.14091	513219.726945	2697.0
583.638283477	-8244352.94656	513238.634944	2668.0
620.115676194	-8244321.7522	513257.542943	2653.0
656.593068911	-8244290.55785	513276.450942	2669.0
693.070461628	-8244259.36349	513295.35894	2674.0
729.547854346	-8244228.16914	513314.266939	2701.0
766.025247063	-8244196.97478	513333.174938	2734.0
802.50263978	-8244165.78043	513352.082937	2742.0
838.980032498	-8244134.58607	513370.990936	2815.0
875.457425215	-8244103.39172	513389.898934	2849.0
911.934817932	-8244072.19736	513408.806933	2913.0
948.412210649	-8244041.00301	513427.714932	2905.0
984.889603367	-8244009.80865	513446.622931	2908.0
1021.36699608	-8243978.6143	513465.530929	2910.0
