0.0	-8244028.52871	513545.014031	2937.0
46.0813581074	-8244003.97596	513506.018472	2927.0
92.1627162149	-8243979.4232	513467.022914	2910.0
136.088775914	-8243959.20328	513428.027355	2907.0
180.014835613	-8243938.98336	513389.031797	2900.0
223.295064557	-8243920.20772	513350.036238	2928.0
266.575293501	-8243901.43208	513311.04068	2930.0
313.196685957	-8243888.43356	513266.268001	2949.0
359.818078413	-8243875.43504	513221.495323	2953.0
404.660586803	-8243863.8808	513178.166925	3024.0
449.503095192	-8243852.32656	513134.838526	3023.0
495.106677608	-8243843.66088	513090.065848	3036.0
540.710260024	-8243834.9952	513045.29317	3047.0
585.482938355	-8243834.9952	513000.520491	3047.0
630.255616686	-8243834.9952	512955.747813	2999.0
675.028295018	-8243834.9952	512910.975135	2987.0
719.800973349	-8243834.9952	512866.202456	2940.0
722.689533241	-8243834.9952	512869.091016	2940.0
